index,year,areakm,municipality,geocode_ibge,deforestation_increment(areakm),state,gdp,gdp_per_capita
3818,2018,1100.946666,Denise,5103452,0,Mato Grosso,541951.546,57795.84
3819,2019,1101.032072,Denise,5103452,0.085405699,Mato Grosso,558318.779,59006.42
3820,2020,1101.317385,Denise,5103452,0.28531334,Mato Grosso,643676.835,67443.09
3821,2021,1101.401343,Denise,5103452,0.083957107,Mato Grosso,649709.088,70028.58692
3822,2022,1101.726594,Denise,5103452,0.325251451,Mato Grosso,689664.5661,74272.2156
3824,2008,202.3968019,Diamantino,5103502,3.197470556,Mato Grosso,850289.315,44832.3
3825,2009,202.5771061,Diamantino,5103502,0.180304276,Mato Grosso,872612.971,45953.6
3826,2010,202.6591043,Diamantino,5103502,0.081998134,Mato Grosso,729471.123,35723.37
3827,2011,202.6591043,Diamantino,5103502,0,Mato Grosso,1066262.024,52076.29
3828,2012,202.6591043,Diamantino,5103502,0,Mato Grosso,1285519.991,62388.74
3829,2013,203.2605455,Diamantino,5103502,0.60144121,Mato Grosso,1409851.297,67709.7
3830,2014,204.779483,Diamantino,5103502,1.518937551,Mato Grosso,1727318.886,82469.27
3831,2015,208.9776561,Diamantino,5103502,4.198173062,Mato Grosso,1588858.441,75430.04
3832,2016,212.4238491,Diamantino,5103502,3.446192983,Mato Grosso,2204766.769,104096.64
3833,2017,218.7855766,Diamantino,5103502,6.361727471,Mato Grosso,1957561.25,91930.18
3834,2018,222.3031483,Diamantino,5103502,3.517571712,Mato Grosso,2295181.914,104783.69
3835,2019,222.5552286,Diamantino,5103502,0.252080374,Mato Grosso,2451236.65,111212.59
3836,2020,228.1060608,Diamantino,5103502,5.550832153,Mato Grosso,3358065.821,151414.28
3837,2021,233.5131383,Diamantino,5103502,5.407077549,Mato Grosso,2980308.149,135106.4346
3838,2022,233.7565452,Diamantino,5103502,0.243406893,Mato Grosso,3166539.023,143088.4452
3840,2008,1974.516017,Feliz Natal,5103700,223.9460714,Mato Grosso,122202.493,11347.62
3841,2009,1978.13177,Feliz Natal,5103700,3.615753676,Mato Grosso,145131.13,12992.94
3842,2010,2005.984448,Feliz Natal,5103700,27.85267749,Mato Grosso,134529.409,12304.89
3843,2011,2033.458789,Feliz Natal,5103700,27.47434075,Mato Grosso,181694.608,16146.33
3844,2012,2053.548789,Feliz Natal,5103700,20.09000075,Mato Grosso,265420.369,22956.27
3845,2013,2075.481811,Feliz Natal,5103700,21.93302131,Mato Grosso,257696.882,21318.41
3846,2014,2124.957719,Feliz Natal,5103700,49.47590789,Mato Grosso,293414.005,23586.33
3847,2015,2209.022783,Feliz Natal,5103700,84.06506459,Mato Grosso,355578.732,27818.71
3848,2016,2288.324026,Feliz Natal,5103700,79.3012433,Mato Grosso,371406.543,28293.33
3849,2017,2328.820372,Feliz Natal,5103700,40.49634525,Mato Grosso,393885.101,29282.96
3850,2018,2391.907759,Feliz Natal,5103700,63.08738767,Mato Grosso,435232.931,31408.89
3851,2019,2439.32946,Feliz Natal,5103700,47.42170065,Mato Grosso,522507.142,36817.02
3852,2020,2502.78194,Feliz Natal,5103700,63.45248026,Mato Grosso,797333.8,54905.23
3853,2021,2545.501714,Feliz Natal,5103700,42.71977341,Mato Grosso,639960.5368,45070.16269
3854,2022,2594.553069,Feliz Natal,5103700,49.05135523,Mato Grosso,684394.0954,47891.40648
3856,2008,722.1855583,Figueiropolis D'Oeste,5103809,0.910233107,Mato Grosso,30016.684,8066.83
3857,2009,722.3535216,Figueiropolis D'Oeste,5103809,0.167963338,Mato Grosso,34614.339,9467.82
3858,2010,722.4748559,Figueiropolis D'Oeste,5103809,0.121334345,Mato Grosso,41462.727,10896.91
3859,2011,722.7888965,Figueiropolis D'Oeste,5103809,0.314040545,Mato Grosso,47599.876,12669.65
3860,2012,722.7888965,Figueiropolis D'Oeste,5103809,0,Mato Grosso,44818.882,12054.57
3861,2013,722.7916297,Figueiropolis D'Oeste,5103809,0.002733212,Mato Grosso,49168.167,13467.04
3862,2014,722.7916297,Figueiropolis D'Oeste,5103809,0,Mato Grosso,49771.628,13829.29
3863,2015,722.8715299,Figueiropolis D'Oeste,5103809,0.079900169,Mato Grosso,54369.787,15319.75
3864,2016,722.8715299,Figueiropolis D'Oeste,5103809,0,Mato Grosso,60030.005,17190.72
3865,2017,722.8715299,Figueiropolis D'Oeste,5103809,0,Mato Grosso,58207.334,16901.08
3866,2018,722.9125494,Figueiropolis D'Oeste,5103809,0.041019577,Mato Grosso,61851.346,17486.95
3867,2019,722.9125494,Figueiropolis D'Oeste,5103809,0,Mato Grosso,59448.656,17014.5
3868,2020,724.1001146,Figueiropolis D'Oeste,5103809,1.187565156,Mato Grosso,69894.218,20247.46
3869,2021,724.1001146,Figueiropolis D'Oeste,5103809,0,Mato Grosso,70574.80012,20431.60692
3870,2022,724.1001146,Figueiropolis D'Oeste,5103809,0,Mato Grosso,73390.3908,21321.69835
3872,2008,3448.402101,Gaucha do Norte,5103858,195.9035048,Mato Grosso,96232.959,15901.02
3873,2009,3457.664855,Gaucha do Norte,5103858,9.262754038,Mato Grosso,120440.563,19441.58
3874,2010,3460.701393,Gaucha do Norte,5103858,3.036537192,Mato Grosso,89439.307,14226.07
3875,2011,3470.404895,Gaucha do Norte,5103858,9.703502235,Mato Grosso,195317.574,30409.09
3876,2012,3480.725205,Gaucha do Norte,5103858,10.32031058,Mato Grosso,246603.743,37660.93
3877,2013,3505.963565,Gaucha do Norte,5103858,25.23835977,Mato Grosso,256207.049,37894.85
3878,2014,3538.35761,Gaucha do Norte,5103858,32.39404453,Mato Grosso,337419.636,48901.4
3879,2015,3549.110432,Gaucha do Norte,5103858,10.75282263,Mato Grosso,311740.53,44306.5
3880,2016,3607.188541,Gaucha do Norte,5103858,58.07810836,Mato Grosso,357145.379,49831.92
3881,2017,3655.492782,Gaucha do Norte,5103858,48.30424181,Mato Grosso,407267.601,55820.67
3882,2018,3663.348683,Gaucha do Norte,5103858,7.855900612,Mato Grosso,333748.05,44422.74
3883,2019,3678.966407,Gaucha do Norte,5103858,15.61772383,Mato Grosso,539769.437,70576.55
3884,2020,3731.545012,Gaucha do Norte,5103858,52.57860458,Mato Grosso,856082.056,110007.97
3885,2021,3753.254799,Gaucha do Norte,5103858,21.70978766,Mato Grosso,647702.6356,84880.54538
3886,2022,3771.752178,Gaucha do Norte,5103858,18.49737838,Mato Grosso,694655.6068,90639.29044
3888,2008,284.6321512,Gloria D'Oeste,5103957,0.503647577,Mato Grosso,29449.098,9191.35
3889,2009,284.6843612,Gloria D'Oeste,5103957,0.052209983,Mato Grosso,32531.486,10213.97
3890,2010,284.6843612,Gloria D'Oeste,5103957,0,Mato Grosso,37055.814,11857.86
3891,2011,284.6843612,Gloria D'Oeste,5103957,0,Mato Grosso,42583.914,13657.45
3892,2012,284.6843612,Gloria D'Oeste,5103957,0,Mato Grosso,40283.879,12990.61
3893,2013,284.6843612,Gloria D'Oeste,5103957,0,Mato Grosso,54497.345,17740.02
3894,2014,284.6843612,Gloria D'Oeste,5103957,0,Mato Grosso,51016.46,16743.18
3895,2015,284.7932194,Gloria D'Oeste,5103957,0.108858167,Mato Grosso,68792.64,22756.41
3896,2016,284.7932194,Gloria D'Oeste,5103957,0,Mato Grosso,70823.563,23718.54
3897,2017,284.8779258,Gloria D'Oeste,5103957,0.084706434,Mato Grosso,68123.027,22983.48
3898,2018,284.8779258,Gloria D'Oeste,5103957,0,Mato Grosso,69601.445,22857.62
3899,2019,284.8779258,Gloria D'Oeste,5103957,0,Mato Grosso,80581.476,26629.7
3900,2020,284.9422368,Gloria D'Oeste,5103957,0.064310952,Mato Grosso,78823.818,26204.73
3901,2021,284.9422368,Gloria D'Oeste,5103957,0,Mato Grosso,87192.33562,29142.23654
3902,2022,284.9422368,Gloria D'Oeste,5103957,0,Mato Grosso,91690.53779,30695.02945
3904,2008,2404.476713,Guaranta do Norte,5104104,39.50883691,Mato Grosso,236863.893,7448.32
3905,2009,2413.536607,Guaranta do Norte,5104104,9.059894473,Mato Grosso,250137.094,7782.25
3906,2010,2418.331402,Guaranta do Norte,5104104,4.794795291,Mato Grosso,301442.211,9376.12
3907,2011,2427.541766,Guaranta do Norte,5104104,9.210363638,Mato Grosso,388726.675,11951.63
3908,2012,2431.547943,Guaranta do Norte,5104104,4.006176964,Mato Grosso,410287.051,12499.99
3909,2013,2439.572751,Guaranta do Norte,5104104,8.024807471,Mato Grosso,481138.343,14437.33
3910,2014,2446.923163,Guaranta do Norte,5104104,7.35041285,Mato Grosso,543448.228,16158.67
3911,2015,2458.418685,Guaranta do Norte,5104104,11.49552157,Mato Grosso,607058.55,17892.03
3912,2016,2473.131454,Guaranta do Norte,5104104,14.7127691,Mato Grosso,675696.931,19746.83
3913,2017,2480.450016,Guaranta do Norte,5104104,7.318562212,Mato Grosso,740739.94,21470.72
3914,2018,2484.553104,Guaranta do Norte,5104104,4.103087288,Mato Grosso,838326.659,23616.83
3915,2019,2497.595409,Guaranta do Norte,5104104,13.04230552,Mato Grosso,880822.906,24593
3916,2020,2505.60214,Guaranta do Norte,5104104,8.006731141,Mato Grosso,1016510.319,28134.8
3917,2021,2517.177256,Guaranta do Norte,5104104,11.57511565,Mato Grosso,1016693.183,28533.00615
3918,2022,2527.912238,Guaranta do Norte,5104104,10.73498172,Mato Grosso,1080932.882,30245.32
3920,2008,543.8120879,Indiavai,5104500,0.974780954,Mato Grosso,18598.006,7090.36
3921,2009,544.0738109,Indiavai,5104500,0.261722939,Mato Grosso,22260.729,8309.34
3922,2010,544.2565102,Indiavai,5104500,0.182699329,Mato Grosso,27795.753,11547.88
3923,2011,544.2565102,Indiavai,5104500,0,Mato Grosso,45426.603,18740.35
3924,2012,544.2565102,Indiavai,5104500,0,Mato Grosso,46266.536,18892.01
3925,2013,544.2565102,Indiavai,5104500,0,Mato Grosso,36515.072,14658.8
3926,2014,544.2565102,Indiavai,5104500,0,Mato Grosso,37074.954,14723.97
3927,2015,544.2565102,Indiavai,5104500,0,Mato Grosso,47319.899,18607.9
3928,2016,544.2565102,Indiavai,5104500,0,Mato Grosso,60483.102,23049.96
3929,2017,544.2565102,Indiavai,5104500,0,Mato Grosso,57092.257,21560.52
3930,2018,544.2565102,Indiavai,5104500,0,Mato Grosso,57345.632,21044.27
3931,2019,544.2565102,Indiavai,5104500,0,Mato Grosso,73524.684,26716.82
3932,2020,544.2565102,Indiavai,5104500,0,Mato Grosso,77567.682,27912.08
3933,2021,544.2565102,Indiavai,5104500,0,Mato Grosso,77581.311,28514.89654
3934,2022,544.2565102,Indiavai,5104500,0,Mato Grosso,81991.04874,30029.61516
3936,2008,1741.386743,Ipiranga do Norte,5104526,3.879874104,Mato Grosso,281335.207,64290.5
3937,2009,1748.866235,Ipiranga do Norte,5104526,7.47949235,Mato Grosso,285368.586,61488.6
3938,2010,1791.107866,Ipiranga do Norte,5104526,42.24163114,Mato Grosso,209737.686,40940.4
3939,2011,1802.39368,Ipiranga do Norte,5104526,11.28581349,Mato Grosso,321258.29,59691.25
3940,2012,1803.541481,Ipiranga do Norte,5104526,1.147800975,Mato Grosso,442401.605,78565.37
3941,2013,1806.287,Ipiranga do Norte,5104526,2.745519132,Mato Grosso,426976.305,70493.03
3942,2014,1809.955804,Ipiranga do Norte,5104526,3.668804293,Mato Grosso,500952.608,78927.46
3943,2015,1815.156147,Ipiranga do Norte,5104526,5.200343063,Mato Grosso,493766.766,74485.86
3944,2016,1818.968451,Ipiranga do Norte,5104526,3.81230403,Mato Grosso,620569.402,89898.51
3945,2017,1820.174644,Ipiranga do Norte,5104526,1.206192896,Mato Grosso,691924.867,96489.31
3946,2018,1821.096439,Ipiranga do Norte,5104526,0.921794515,Mato Grosso,845385.324,114318.5
3947,2019,1825.443061,Ipiranga do Norte,5104526,4.346621967,Mato Grosso,734445.428,95793.06
3948,2020,1825.795815,Ipiranga do Norte,5104526,0.352753848,Mato Grosso,1327141.826,167568.41
3949,2021,1829.742085,Ipiranga do Norte,5104526,3.946270602,Mato Grosso,1036941.079,131063.6912
3950,2022,1836.78238,Ipiranga do Norte,5104526,7.040295,Mato Grosso,1106160.531,137776.6332
3952,2008,1469.587006,Itanhanga,5104542,90.82622758,Mato Grosso,88122.876,17943.98
3953,2009,1478.620606,Itanhanga,5104542,9.033599692,Mato Grosso,100330.458,19824.24
3954,2010,1515.708227,Itanhanga,5104542,37.08762151,Mato Grosso,85975.736,16345.2
3955,2011,1562.487154,Itanhanga,5104542,46.77892659,Mato Grosso,125279.565,23114.31
3956,2012,1587.515839,Itanhanga,5104542,25.02868518,Mato Grosso,154282.134,27758.57
3957,2013,1611.953485,Itanhanga,5104542,24.43764568,Mato Grosso,166656.027,28763.55
3958,2014,1631.335696,Itanhanga,5104542,19.38221151,Mato Grosso,177427.474,29819.74
3959,2015,1664.230152,Itanhanga,5104542,32.89445599,Mato Grosso,193177.45,31652.87
3960,2016,1669.572223,Itanhanga,5104542,5.342071335,Mato Grosso,211750.587,33869.26
3961,2017,1675.205076,Itanhanga,5104542,5.632853118,Mato Grosso,241219.164,37714.07
3962,2018,1687.432304,Itanhanga,5104542,12.22722724,Mato Grosso,286607.59,43511.1
3963,2019,1689.358382,Itanhanga,5104542,1.926078556,Mato Grosso,286973.376,42596.61
3964,2020,1721.319654,Itanhanga,5104542,31.96127133,Mato Grosso,506249.644,73529.36
3965,2021,1731.756073,Itanhanga,5104542,10.43641911,Mato Grosso,383918.6116,56455.13192
3966,2022,1739.968442,Itanhanga,5104542,8.212369247,Mato Grosso,409928.3904,59833.96549
3968,2008,1682.779328,Itauba,5104559,42.16307525,Mato Grosso,61291.713,13038.02
3969,2009,1684.544827,Itauba,5104559,1.765498429,Mato Grosso,65366.398,14256.58
3970,2010,1687.338706,Itauba,5104559,2.793879024,Mato Grosso,63834.257,13968.11
3971,2011,1695.897868,Itauba,5104559,8.559161845,Mato Grosso,76364.52,17034.25
3972,2012,1697.946765,Itauba,5104559,2.048897632,Mato Grosso,124775.218,28403.19
3973,2013,1702.97353,Itauba,5104559,5.026764721,Mato Grosso,104299.755,24610.61
3974,2014,1727.880468,Itauba,5104559,24.90693831,Mato Grosso,113978.194,27637.78
3975,2015,1793.021957,Itauba,5104559,65.14148888,Mato Grosso,156442.946,38984.04
3976,2016,1812.926364,Itauba,5104559,19.90440665,Mato Grosso,170261.046,43600.78
3977,2017,1831.341375,Itauba,5104559,18.41501131,Mato Grosso,177018.919,46583.93
3978,2018,1853.058295,Itauba,5104559,21.71691954,Mato Grosso,185763.336,47619.41
3979,2019,1880.168565,Itauba,5104559,27.1102701,Mato Grosso,188605.825,49607
3980,2020,1893.626408,Itauba,5104559,13.45784325,Mato Grosso,326139.192,88050.54
3981,2021,1907.967224,Itauba,5104559,14.34081638,Mato Grosso,260244.5772,69293.79038
3982,2022,1915.309696,Itauba,5104559,7.342471898,Mato Grosso,277486.755,74210.54901
3984,2008,1049.453506,Jauru,5105002,1.642493692,Mato Grosso,180327,16435.2
3985,2009,1049.635585,Jauru,5105002,0.182079564,Mato Grosso,213298.911,19845.45
3986,2010,1049.635585,Jauru,5105002,0,Mato Grosso,205785.609,19671.7
3987,2011,1049.656758,Jauru,5105002,0.021173145,Mato Grosso,214493.823,20916.02
3988,2012,1049.656758,Jauru,5105002,0,Mato Grosso,223825.094,22244.59
3989,2013,1049.65683,Jauru,5105002,7.22E-05,Mato Grosso,188414.056,19368.22
3990,2014,1049.807258,Jauru,5105002,0.150427362,Mato Grosso,199522.503,21042.24
3991,2015,1049.913663,Jauru,5105002,0.106404765,Mato Grosso,239767.311,25946.04
3992,2016,1050.278428,Jauru,5105002,0.364765723,Mato Grosso,262589.672,29166.91
3993,2017,1050.278428,Jauru,5105002,0,Mato Grosso,273731.639,31190.93
3994,2018,1050.279249,Jauru,5105002,0.000820822,Mato Grosso,271240.518,30117.76
3995,2019,1050.352155,Jauru,5105002,0.072906213,Mato Grosso,292609.831,33277.59
3996,2020,1050.43068,Jauru,5105002,0.078525061,Mato Grosso,319477.972,37226.52
3997,2021,1050.738734,Jauru,5105002,0.308053596,Mato Grosso,306540.1463,36070.70731
3998,2022,1050.738734,Jauru,5105002,0,Mato Grosso,316429.5745,37636.31198
4000,2008,7782.742822,Juara,5105101,124.3378343,Mato Grosso,322857.952,9771.73
4001,2009,7813.584188,Juara,5105101,30.84136602,Mato Grosso,367860.399,11064.8
4002,2010,7828.716938,Juara,5105101,15.13275003,Mato Grosso,462097.051,14101.65
4003,2011,7885.715752,Juara,5105101,56.99881393,Mato Grosso,503125.803,15270.3
4004,2012,7901.534468,Juara,5105101,15.81871645,Mato Grosso,487307.189,14722.27
4005,2013,7917.444374,Juara,5105101,15.90990631,Mato Grosso,548857.111,16456
4006,2014,7945.441331,Juara,5105101,27.99695615,Mato Grosso,625346.141,18676.53
4007,2015,7991.483169,Juara,5105101,46.04183796,Mato Grosso,698916.723,20794.9
4008,2016,8030.120072,Juara,5105101,38.63690293,Mato Grosso,780531.988,23139.9
4009,2017,8051.589807,Juara,5105101,21.46973515,Mato Grosso,787300.638,23257.83
4010,2018,8077.351842,Juara,5105101,25.76203548,Mato Grosso,841112.941,24159.5
4011,2019,8162.800495,Juara,5105101,85.44865284,Mato Grosso,878531.623,25119.56
4012,2020,8215.371703,Juara,5105101,52.57120816,Mato Grosso,1086042.436,30922.88
4013,2021,8303.591014,Juara,5105101,88.21931058,Mato Grosso,1039128.319,29902.48269
4014,2022,8384.066826,Juara,5105101,80.47581193,Mato Grosso,1095378.65,31454.9489
4016,2008,4254.594554,Juina,5105150,51.49660471,Mato Grosso,430155.686,10867.46
4017,2009,4275.158065,Juina,5105150,20.56351112,Mato Grosso,400794.204,10093.54
4018,2010,4284.600388,Juina,5105150,9.442323027,Mato Grosso,475733.004,12117.5
4019,2011,4291.607221,Juina,5105150,7.006832819,Mato Grosso,592068.728,15045.84
4020,2012,4305.663384,Juina,5105150,14.05616325,Mato Grosso,591325.184,14992.27
4021,2013,4332.005489,Juina,5105150,26.34210469,Mato Grosso,665644.211,16812.59
4022,2014,4365.198234,Juina,5105150,33.19274512,Mato Grosso,777168.13,19605.65
4023,2015,4416.938121,Juina,5105150,51.7398874,Mato Grosso,853014.194,21493
4024,2016,4467.307485,Juina,5105150,50.369364,Mato Grosso,955478.352,24046.87
4025,2017,4499.446769,Juina,5105150,32.13928409,Mato Grosso,1020955.446,25665.69
4026,2018,4521.245538,Juina,5105150,21.79876838,Mato Grosso,1031084.607,25206.81
4027,2019,4562.863844,Juina,5105150,41.61830657,Mato Grosso,1090851.606,26608.08
4028,2020,4582.688881,Juina,5105150,19.82503638,Mato Grosso,1180935.23,28732.52
4029,2021,4630.762095,Juina,5105150,48.07321475,Mato Grosso,1250350.936,30744.04231
4030,2022,4658.634729,Juina,5105150,27.87263389,Mato Grosso,1318365.81,32374.64374
4032,2008,1159.094524,Juruena,5105176,40.50030889,Mato Grosso,74022.523,8061.7
4033,2009,1174.463367,Juruena,5105176,15.36884322,Mato Grosso,81837.938,8529.23
4034,2010,1189.354706,Juruena,5105176,14.89133836,Mato Grosso,99337.525,8815.11
4035,2011,1195.573066,Juruena,5105176,6.218359847,Mato Grosso,120226.221,10301.28
4036,2012,1205.764245,Juruena,5105176,10.19117906,Mato Grosso,134139.628,11063.06
4037,2013,1217.830726,Juruena,5105176,12.06648107,Mato Grosso,136166.707,10555.56
4038,2014,1224.003108,Juruena,5105176,6.172382368,Mato Grosso,150274.282,11194.45
4039,2015,1231.106257,Juruena,5105176,7.103148999,Mato Grosso,156871.967,11259.02
4040,2016,1242.281538,Juruena,5105176,11.17528129,Mato Grosso,170066.954,11785.65
4041,2017,1259.161882,Juruena,5105176,16.88034405,Mato Grosso,188748.004,12656.61
4042,2018,1263.579433,Juruena,5105176,4.417550274,Mato Grosso,185215.679,12050.47
4043,2019,1267.526047,Juruena,5105176,3.946614073,Mato Grosso,212902.329,13419.62
4044,2020,1272.967509,Juruena,5105176,5.441461693,Mato Grosso,264367.522,16184.12
4045,2021,1276.30004,Juruena,5105176,3.332531578,Mato Grosso,245668.6302,14888.24231
4046,2022,1280.635034,Juruena,5105176,4.334994074,Mato Grosso,259069.8929,15412.10242
4048,2008,1157.200287,Lambari D'Oeste,5105234,1.483224532,Mato Grosso,77488.213,15417.47
4049,2009,1158.154748,Lambari D'Oeste,5105234,0.954461476,Mato Grosso,81413.992,16089.72
4050,2010,1158.933354,Lambari D'Oeste,5105234,0.778605962,Mato Grosso,154766.537,28460.19
4051,2011,1160.169641,Lambari D'Oeste,5105234,1.236286444,Mato Grosso,142376.786,25924.4
4052,2012,1160.842827,Lambari D'Oeste,5105234,0.673186362,Mato Grosso,152318.394,27444.76
4053,2013,1160.842827,Lambari D'Oeste,5105234,0,Mato Grosso,168494.034,29837.8
4054,2014,1161.387363,Lambari D'Oeste,5105234,0.54453606,Mato Grosso,181929.48,31872.72
4055,2015,1163.504429,Lambari D'Oeste,5105234,2.117066177,Mato Grosso,196830.182,34130.43
4056,2016,1164.897684,Lambari D'Oeste,5105234,1.393254154,Mato Grosso,175697.016,30131.54
4057,2017,1166.031644,Lambari D'Oeste,5105234,1.133960326,Mato Grosso,219432.114,37274.01
4058,2018,1166.56404,Lambari D'Oeste,5105234,0.532396385,Mato Grosso,189868.384,31336.59
4059,2019,1167.059012,Lambari D'Oeste,5105234,0.494971907,Mato Grosso,256054.389,41832.12
4060,2020,1167.470775,Lambari D'Oeste,5105234,0.41176249,Mato Grosso,225241.041,36411.42
4061,2021,1168.196537,Lambari D'Oeste,5105234,0.72576237,Mato Grosso,255777.1862,41623.94846
4062,2022,1168.196537,Lambari D'Oeste,5105234,0,Mato Grosso,267900.1846,43326.67549
4064,2008,244.5870072,Lucas do Rio Verde,5105259,7.098144284,Mato Grosso,1364302.223,42297.39
4065,2009,245.1788941,Lucas do Rio Verde,5105259,0.591886848,Mato Grosso,1456477.163,43404.37
4066,2010,249.4136171,Lucas do Rio Verde,5105259,4.23472302,Mato Grosso,1371529.804,30113.73
4067,2011,249.997154,Lucas do Rio Verde,5105259,0.583536931,Mato Grosso,1887402.657,39675.49
4068,2012,254.8135455,Lucas do Rio Verde,5105259,4.816391423,Mato Grosso,2141387.096,43243.75
4069,2013,257.9088576,Lucas do Rio Verde,5105259,3.095312157,Mato Grosso,2435209.133,46083.85
